51	18	56	52	1
50	32	34	95	62
56	99	66	84	97
97	12	92	68	90
38	17	40	76	83
65	97	20	36	64
63	19	53	52	62
57	14	62	91	26
3	33	39	16	92
2	3	25	70	98
71	60	73	28	80
49	92	20	66	98
86	1	85	7	84
44	13	64	73	64
23	9	14	36	31
58	13	18	59	47
35	57	55	62	2
49	88	79	60	38
53	18	26	69	59
1	85	26	72	29
70	37	38	70	49
55	72	78	57	87
17	4	81	13	99
30	62	53	54	33
38	92	97	63	60
20	93	31	87	99
6	27	24	95	48
46	80	64	41	75
71	19	25	11	42
56	58	96	75	15
15	22	47	70	12
38	44	46	45	8
7	12	61	16	91
86	16	65	96	51
87	27	70	65	71
22	26	11	21	27
37	41	21	37	45
61	45	37	66	53
46	9	33	62	36
44	46	9	100	14
71	9	83	6	80
55	14	50	31	44
61	6	71	37	59
80	22	69	90	81
80	49	79	61	47
54	90	16	63	8
84	91	47	93	8
60	17	69	14	58
79	24	14	42	27
42	92	61	76	43
32	23	37	85	31
86	61	40	13	61
1	15	78	13	26
3	8	28	95	14
81	45	87	50	62
32	72	37	86	21
3	40	46	50	63
15	83	31	81	66
3	5	57	10	44
89	97	13	45	20
61	46	62	14	25
73	85	58	12	22
76	5	24	12	36
15	91	37	41	9
82	49	40	45	26
36	48	29	12	54
35	92	31	75	27
46	41	90	89	69
70	70	84	95	19
16	19	50	88	63
37	77	80	57	47
94	53	99	92	95
62	58	52	78	99
15	63	87	81	35
3	75	13	73	9
98	19	45	89	15
84	44	82	2	14
3	60	91	19	73
100	77	89	4	23
63	52	88	82	100
32	8	49	26	85
53	90	23	99	98
67	76	50	11	92
36	76	78	5	25
28	74	44	31	89
26	36	64	56	11
80	10	54	24	18
51	76	30	43	79
45	43	44	85	96
85	72	3	47	36
72	16	29	14	41
38	93	24	23	29
90	46	27	68	30
62	66	13	81	37
86	67	56	23	4
99	31	18	90	92
58	66	100	39	84
21	29	65	40	68
83	30	77	12	92
79	18	88	82	87
84	82	21	94	97
38	77	19	23	94
60	84	22	92	27
71	45	43	28	74
66	10	61	26	47
100	37	9	84	65
69	13	64	23	54
6	40	12	52	92
100	8	78	3	72
91	61	90	40	23
63	16	58	10	34
53	98	83	24	18
6	34	46	62	17
66	84	81	90	33
78	41	57	35	37
78	14	1	29	42
75	65	80	23	6
92	42	79	84	35
3	81	21	44	3
83	41	97	2	41
90	98	45	9	73
6	55	54	21	81
84	19	22	70	47
8	96	23	74	10
16	40	96	44	89
82	65	29	22	64
29	15	17	99	80
45	20	31	16	74
36	26	6	47	33
55	35	47	97	81
3	83	58	31	20
76	99	43	97	81
45	52	7	53	47
38	8	63	44	36
59	37	8	94	53
58	37	74	92	50
28	58	34	90	81
31	44	62	61	34
35	46	31	22	11
6	37	42	33	40
61	76	30	52	17
10	68	76	20	45
40	59	78	85	7
68	88	6	58	77
24	99	43	34	43
11	84	8	30	5
40	75	4	65	95
35	31	67	55	80
53	42	37	20	65
74	39	39	25	60
74	27	51	16	39
64	38	34	67	20
91	16	74	9	81
91	73	34	54	95
2	37	55	71	96
66	36	63	66	67
7	5	93	8	47
43	16	34	93	52
82	88	32	76	36
47	46	51	48	84
76	10	20	31	39
34	98	100	73	43
37	2	16	9	23
93	56	15	71	1
23	9	81	49	13
24	13	74	8	18
60	86	36	35	34
27	88	18	25	52
33	72	92	23	64
66	25	2	81	23
62	18	63	36	10
43	42	22	27	87
92	42	22	44	93
66	99	30	88	43
90	11	38	37	65
100	29	46	92	13
34	97	1	78	55
35	90	44	43	17
36	11	52	36	98
67	47	91	5	90
50	11	37	45	90
24	58	12	21	93
98	34	22	95	44
14	39	21	32	88
55	64	75	5	96
19	31	69	14	38
39	75	1	87	6
53	32	1	100	89
65	48	30	10	50
74	11	4	24	7
25	93	31	89	62
42	21	24	30	93
74	7	39	82	64
99	2	1	28	30
90	53	9	3	48
94	42	66	65	9
14	34	96	64	48
9	51	44	59	94
46	15	10	48	82
53	97	32	29	36
62	9	67	62	63
71	63	46	90	27
3	28	24	18	45
56	23	55	38	69
51	89	9	15	86
40	44	44	82	67
56	91	1	63	23
52	72	19	67	32
5	24	13	36	26
73	22	17	67	62
50	8	20	72	73
25	72	63	10	69
97	50	92	16	59
64	45	18	5	45
36	74	13	79	74
61	100	56	69	76
41	76	20	51	20
56	25	18	50	2
64	83	22	88	65
83	38	25	50	7
59	68	7	64	99
33	92	22	77	13
97	44	26	76	43
75	15	33	5	88
12	19	75	63	85
82	17	86	33	37
7	46	5	64	90
91	49	17	19	95
2	63	51	86	8
10	23	49	26	76
80	28	70	63	78
78	60	94	44	13
91	52	13	60	41
94	81	61	62	33
63	62	59	82	97
93	56	32	54	26
41	41	37	25	13
41	66	12	79	51
54	95	76	100	3
17	82	32	15	52
16	14	75	60	25
95	51	85	80	68
45	60	86	100	82
63	81	68	91	64
16	18	42	31	11
78	93	78	28	29
60	5	63	100	93
74	65	99	57	47
56	2	43	55	82
15	95	3	26	69
38	86	25	11	93
12	23	54	18	69
65	42	40	36	1
84	63	63	87	43
86	22	89	91	26
57	98	95	62	49
19	68	72	39	9
68	16	57	57	37
11	53	35	48	61
87	90	81	70	97
63	42	87	21	18
24	79	53	74	20
34	100	89	98	74
21	88	52	64	7
9	10	39	23	73
73	55	44	14	16
66	89	34	95	73
77	82	82	24	33
34	67	69	39	19
17	78	54	61	6
23	48	32	54	90
13	85	21	76	73
64	95	31	95	35
99	43	77	3	46
14	29	54	80	44
68	38	26	69	82
100	56	14	19	63
34	20	11	85	57
58	39	28	6	97
99	27	90	83	81
58	77	90	42	31
92	59	23	42	14
94	48	58	86	19
60	60	9	18	32
66	66	11	39	23
15	64	18	29	100
95	5	98	80	66
25	83	43	4	15
50	74	59	60	36
62	11	38	13	2
93	31	22	88	76
2	8	32	11	88
28	83	23	85	45
66	74	73	32	98
25	11	92	76	97
76	57	90	23	21
12	76	31	61	15
90	58	52	47	29
92	75	8	88	72
94	18	67	49	53
10	19	44	41	24
98	99	90	91	7
72	37	87	97	51
80	20	23	4	80
56	29	54	38	42
28	1	86	23	94
13	48	36	44	61
75	82	20	56	28
98	7	79	13	80
86	2	24	88	77
26	86	69	2	58
49	9	25	31	93
2	74	75	57	56
96	85	20	28	12
89	49	68	15	47
93	4	39	45	33
26	45	22	15	4
56	89	81	19	3
71	56	92	19	23
50	13	20	28	65
83	78	76	18	60
49	17	62	72	25
57	15	75	40	12
46	79	38	12	6
58	53	17	85	7
16	83	90	60	9
24	63	72	56	73
7	41	12	44	62
28	30	78	51	8
74	84	61	83	37
14	86	29	86	37
97	68	81	13	65
71	51	72	28	11
26	67	84	72	43
36	4	83	68	48
88	14	81	65	26
90	83	48	32	69
53	99	97	100	20
42	28	81	76	5
6	12	26	23	21
12	59	62	8	54
86	32	8	78	50
18	53	91	51	35
12	40	3	3	16
17	80	65	93	2
15	67	18	92	56
57	24	52	53	43
73	95	59	78	79
73	69	78	81	48
70	90	46	48	63
81	33	21	18	53
74	45	72	63	64
86	22	41	94	39
31	66	92	21	4
41	32	37	81	25
59	19	78	42	38
61	10	80	49	1
56	95	71	2	84
40	18	14	95	62
41	34	70	51	13
18	67	100	91	79
10	89	48	56	53
90	67	12	24	47
18	8	93	48	48
26	27	24	22	58
63	97	76	70	12
24	25	19	51	48
89	72	39	8	7
2	26	59	58	90
40	11	83	35	83
88	100	15	11	52
71	91	47	44	45
2	78	48	56	56
40	4	85	58	55
61	84	68	13	97
77	78	11	82	59
84	46	55	100	2
78	13	23	61	53
45	75	27	64	75
87	13	9	60	20
4	33	58	32	4
70	99	52	76	19
96	95	88	31	50
93	88	52	26	6
83	24	26	76	33
21	2	81	65	11
87	64	90	71	81
14	41	96	43	27
2	25	77	57	4
69	23	87	18	35
28	56	58	98	42
48	15	28	40	19
62	47	47	19	32
44	91	50	64	46
89	83	94	23	30
91	3	96	90	91
8	91	76	52	1
88	85	17	14	95
42	85	42	66	89
100	65	95	15	55
99	6	95	25	79
1	20	12	4	51
98	50	7	41	74
8	31	95	100	10
76	48	26	89	78
51	29	36	98	60
2	33	4	86	11
3	56	98	52	3
30	84	79	24	45
82	40	48	59	74
25	71	53	64	15
41	45	94	18	60
39	94	32	54	49
51	62	19	31	48
66	75	99	49	43
73	31	71	59	96
64	80	41	24	72
98	48	45	9	51
58	46	93	27	49
100	13	50	7	97
48	19	63	44	1
20	89	12	24	68
54	59	44	16	23
89	98	64	71	52
74	71	63	53	58
85	4	77	28	79
80	9	34	58	54
26	19	39	94	86
17	86	32	78	71
21	73	30	20	49
51	17	70	2	3
84	78	3	82	69
100	45	93	16	49
67	60	12	59	49
31	72	71	24	99
61	44	5	2	58
44	33	66	44	95
93	54	44	66	60
52	32	14	81	61
15	47	52	56	17
91	89	100	43	93
67	57	86	27	82
10	85	48	86	12
7	39	37	98	72
13	96	12	28	86
18	20	35	13	95
63	72	69	46	72
9	67	93	16	20
53	54	55	24	48
97	98	87	90	33
73	87	14	85	47
2	50	24	90	8
35	55	86	60	20
53	13	2	98	9
9	17	20	29	9
35	63	4	25	31
75	48	57	35	31
54	88	12	22	63
78	4	38	85	11
45	44	54	43	58
69	75	45	88	24
48	11	19	100	11
91	86	31	24	50
13	19	85	94	74
20	40	92	28	18
76	50	77	75	63
89	40	92	22	20
38	42	46	12	49
67	92	36	34	33
42	61	96	22	32
46	38	10	89	90
55	44	24	86	39
77	50	39	41	72
46	12	92	94	43
49	69	79	51	70
51	4	57	31	78
1	10	13	35	64
50	43	61	46	41
94	6	84	57	82
90	22	8	46	53
62	55	57	79	61
3	25	27	22	81
75	3	2	74	4
65	32	85	3	20
83	68	63	91	43
54	49	60	86	34
19	25	48	53	48
94	82	36	20	3
58	18	71	34	14
29	22	91	4	15
69	21	84	75	4
83	70	97	94	74
38	40	55	97	22
97	81	68	92	76
84	57	40	66	24
74	30	75	65	75
83	1	31	17	32
84	66	25	23	41
33	94	88	80	54
43	82	38	77	76
23	54	33	84	26
5	52	43	8	6
87	58	22	85	97
28	19	88	58	98
55	78	16	85	42
46	94	78	74	59
6	31	94	29	34
35	96	50	55	39
66	81	81	45	65
79	25	94	67	74
45	64	54	100	82
47	44	59	24	36
63	71	65	79	69
6	17	46	31	94
49	9	75	35	64
23	85	46	14	48
69	16	7	29	20
72	19	11	89	9
81	41	12	34	54
21	89	67	79	11
39	93	10	15	36
81	79	59	72	22
97	63	19	64	99
64	26	27	51	90
23	36	80	21	10
39	39	53	27	9
89	77	61	66	31
82	68	17	84	43
41	34	67	84	32
49	82	28	22	66
56	44	22	52	3
80	63	9	90	32
88	28	92	47	79
5	47	28	97	4
11	92	30	34	31
76	40	9	95	4
50	3	48	60	42
45	15	25	78	98
5	69	51	27	90
66	100	53	4	91
62	39	85	39	97
37	64	91	67	84
18	22	92	6	17
93	95	9	27	62
100	80	3	74	12
50	25	18	38	55
27	23	4	8	76
75	95	32	94	66
6	18	46	17	47
100	85	43	57	41
44	27	93	8	59
84	44	45	25	28
67	99	51	66	92
40	57	81	82	90
94	8	5	89	90
46	70	83	94	98
78	9	75	2	45
76	18	81	4	32
5	94	65	57	9
23	60	14	26	36
94	60	54	3	7
91	38	33	15	31
90	78	48	10	45
20	58	28	9	3
96	20	96	48	65
20	54	52	42	2
73	61	43	92	1
50	58	61	97	43
70	95	44	13	91
6	12	43	27	74
11	44	4	6	12
18	93	61	23	23
70	57	50	79	43
78	74	61	38	45
41	62	81	32	100
99	58	76	22	97
56	6	1	67	4
99	59	21	85	94
4	18	49	57	51
44	38	5	97	49
65	64	93	92	20
82	49	11	96	95
58	17	65	15	32
13	16	33	43	19
53	22	18	76	100
22	28	19	45	89
37	13	94	14	65
14	6	70	34	24
5	20	48	37	9
86	18	95	19	15
52	16	91	45	47
64	90	5	80	83
36	66	64	15	84
74	87	85	13	91
34	85	42	18	15
50	14	41	67	21
85	67	73	4	73
68	27	22	11	7
29	86	34	47	60
35	3	21	26	92
